,img_name,p_sr,p_p_sh,p_p_cn,p_cv_stsh,p_cv_sh,p_cv_mlsh,p_cv_hib
25,K5_240729130108695_000064.png,28.224087635324267,28.35027999995669,28.30365770818424,28.26504604286928,28.251363031601016,28.264944090972186,28.328856635628913
26,K5_240729124808638_000098.png,28.74372068367848,29.00078885099003,29.038183301143295,29.12129187881564,29.112570820057684,29.021618861455405,29.085177253561724
27,TX_240729115710767_000029.png,28.69936767556473,29.090649776213894,28.816048051484348,28.797997407256553,28.844006313604954,29.09763468443044,28.850541651283358
28,TX_240729114826078_000042.png,28.313299190594442,28.583119860427946,28.532922910409596,28.5113087260973,28.523473927808745,28.68503914763618,28.53752956990919
29,K5_240729130052961_000117.png,28.651091276284262,28.850521967757384,28.896712905684055,28.87334992709623,28.88395401934481,28.857660127201292,28.85193621498301
30,K5_240729130049798_000088.png,28.797050458144877,28.98272983133188,29.006295467433084,28.963281678249288,28.970845177395447,28.96278960207735,28.929462299747858
31,TX_240729115815613_000035.png,28.88708790862229,29.244542165312577,29.16911494645511,28.5605333985415,28.653117157669136,29.220781487815763,28.622544712276657
32,TX_240729114918144_000071.png,28.59466558350903,28.844679514343117,28.693429321537796,28.529190268451497,28.566052940680883,28.812147126747618,28.574224453630997
33,IE_240729115108504_000005.png,28.3037791204952,28.484174211259496,28.478329988334153,28.346958727341686,28.37712592848035,28.599249073938424,28.35884824721346
34,TX06_240729114834250_000003.png,32.0157143466266,32.09088773786937,31.874108960837816,29.467419769497013,29.827130002522924,31.471343523003497,29.664812950866676
35,TX06_240729114843656_000002.png,28.693578447623143,29.10353669680817,28.677763620044118,28.843734274048156,28.892764253732484,29.18659710686715,28.940767116889372
36,K5_240729124619312_000068.png,28.831811451868617,29.112353457839845,29.226290388397835,29.185890260306586,29.175008794572133,29.13659704760551,29.204546551881148
37,K5_240729125753191_000104.png,30.346240830369382,30.123124957561963,29.85160586743622,29.078786669533557,29.152260829755434,29.66831059672763,29.10265849962577
38,K5_240729125408129_000322.png,35.440001546002485,35.11141621568912,34.73932658406119,32.511887548964495,32.87607350935254,34.140680072925896,32.46511119783973
39,TX_240729115601718_000010.png,32.67568792106459,32.62090258895248,32.357666762117525,30.535727031780908,30.80716123557123,31.931412961421508,30.53815367979262
40,TX_240729115331262_000022.png,30.668311901635718,30.86448537684561,30.605203204602567,29.978378043475633,30.16755506166062,30.690718116718543,30.115720539281693
